Triston Casas,578,50,60,65,60,50,45,60,50,65,45,25,30,55,123
Gio Urshela,591,55,55,50,35,50,60,50,55,50,55,40,35,30,122
Marco Luciano,624,55,45,65,55,45,55,65,55,65,60,50,50,60,122
Trea Turner,605,80,50,55,40,55,80,55,80,55,55,55,65,65,121
JT Schwartz,695,75,60,60,70,70,70,60,75,60,35,45,35,45,121
Aaron Judge,613,60,40,65,65,40,55,65,60,65,50,40,35,60,121
J.C. Masson,656,60,60,70,45,50,60,65,60,70,50,35,50,45,121
Donovan Solano,537,65,40,35,40,55,70,35,65,35,55,45,35,65,121
Bobby Witt Jr.,673,60,50,60,45,50,65,60,60,60,55,50,75,80,121
Ronny Mauricio,681,70,50,55,75,65,60,55,70,60,55,55,40,65,121
Joe Howe,637,45,45,65,55,40,45,70,40,65,40,25,40,60,120
Corbin Carroll,650,65,60,35,60,55,60,35,65,35,60,50,60,75,120
Matt Wallner,556,40,45,60,60,35,40,55,45,60,50,25,25,40,119
Jordan Walker,609,55,50,65,50,45,55,70,55,65,50,45,40,70,119
Logan O'Hoppe,274,45,50,55,40,55,45,55,45,55,45,20,25,40,119
Zach Neto,268,65,55,45,50,80,70,45,65,45,60,40,55,65,119
Taylor Ward,641,55,60,60,70,45,60,60,55,60,45,25,40,65,118
Corey Seager,632,65,65,55,50,55,60,55,70,55,65,40,45,50,118
Garrett Callaghan,686,50,45,65,75,55,45,65,50,70,45,35,40,55,118
Aaron Zavala,376,60,55,50,55,65,55,50,60,50,50,20,35,45,118
Spencer Torkelson,677,60,45,70,60,40,65,70,60,70,50,40,40,55,118
Carlos Rodriguez,648,75,45,50,60,80,70,50,75,50,65,40,55,65,118
Akil Baddoo,695,50,50,50,65,50,50,50,55,50,55,45,55,75,118
Francisco Alvarez,489,45,45,55,50,50,45,55,45,55,45,30,35,50,117
Eugenio Suárez,575,40,30,65,55,35,45,70,40,65,40,50,40,55,117
Trey Sweeney,386,50,55,55,45,50,45,55,50,55,35,35,40,50,117
Elly De La Cruz,333,50,60,65,30,40,55,65,50,65,50,45,60,60,116
Nolan Arenado,611,60,45,55,45,60,65,60,60,55,35,30,40,35,116
Juan Yepez,228,40,50,55,50,50,40,60,40,55,50,40,40,35,116
Adalberto Mondesi,610,50,60,45,30,45,50,50,50,45,60,60,75,75,116
Max Muncy,646,40,45,65,65,45,40,60,45,70,40,40,35,40,116
Christian Vázquez,452,45,30,40,45,55,50,45,45,40,35,30,35,55,116
Cedric Mullins,567,55,55,55,50,55,45,50,55,55,50,60,60,75,116
Luis Robert,654,75,60,60,40,50,80,60,75,60,40,40,60,75,115
Luis Torrens,242,45,40,50,35,45,50,50,45,50,55,45,25,40,114
Byron Buxton,387,55,60,60,40,50,60,65,55,60,55,60,50,65,114
Reese McGuire,237,40,50,40,45,50,35,35,40,40,50,40,35,50,114
LaMonte Wade Jr.,419,50,50,55,55,45,45,55,55,55,55,45,40,65,114
Pete Alonso,641,45,40,60,60,50,50,65,45,60,50,30,25,35,114
Colson Montgomery,643,45,55,55,60,45,45,55,45,55,45,30,40,60,114
Ivan Herrera,487,45,40,50,55,50,50,55,45,50,50,50,30,45,114
Casey Schmitt,632,70,50,65,45,60,70,65,70,60,45,35,50,45,113
Miguel Vargas,613,55,50,55,35,55,60,55,55,50,50,35,30,75,113
Jared Walsh,421,55,65,60,50,40,45,60,55,65,50,45,35,35,113
Kevin Alcantara,554,50,40,60,50,40,55,65,50,60,55,50,45,50,113
Jameson Hannah,482,55,50,35,55,60,50,30,55,35,55,55,50,70,113
Ivan Johnson,607,45,40,55,65,55,45,55,45,55,55,55,45,60,113
Victor Victor Mesa,605,50,55,45,55,60,50,45,50,40,55,45,45,70,112
Bobby Bradley,590,45,55,70,65,30,40,65,45,75,45,45,30,40,112
Elias Díaz,342,50,40,50,50,60,55,50,45,50,50,30,25,40,112
Josh Jung,688,55,60,55,55,55,55,55,55,55,45,25,35,65,112
Jordan Sprinkle,649,50,65,45,60,55,55,45,50,45,40,35,55,65,112
Jesus Sanchez,598,65,55,60,55,50,65,60,70,65,55,50,40,60,112
Alden Mathes,301,45,50,45,40,50,45,45,45,45,45,30,50,55,112
Eloy Jimenez,674,50,65,60,50,40,55,65,50,60,55,35,40,50,112
Lency Delgado,629,45,55,75,60,40,50,75,45,75,50,35,40,60,111
Kameron Misner,246,35,50,50,60,35,35,50,35,50,60,40,55,70,111
Anthony Rodriguez,393,45,70,45,60,50,45,50,45,45,45,45,50,50,111
Brayan Rocchio,576,50,55,45,35,50,50,45,50,45,60,45,55,70,111
Bryan Reynolds,607,65,60,55,60,50,60,55,65,55,60,50,40,50,111
Luis Garcia,339,60,60,55,30,65,60,55,60,55,50,50,45,60,111
Diego Cartaya,255,50,50,55,50,45,55,55,50,55,60,30,30,40,111
Mark Canha,365,45,45,55,60,45,45,50,45,55,40,35,30,70,111
Tim Anderson,576,75,55,50,30,50,80,50,75,50,55,55,50,70,110
Kyle Lewis,602,50,40,50,60,45,55,50,50,50,50,55,40,70,110
Ronald Acuna Jr.,656,55,55,65,75,45,55,65,55,65,55,50,50,75,109
Luis Urias,667,50,60,50,60,50,55,50,50,50,60,50,25,65,109
Jake Meyers,281,45,55,50,50,40,45,50,45,50,55,60,50,65,109
Elehuris Montero,234,55,40,55,50,50,55,55,50,55,50,30,35,45,109
Alejandro Kirk,348,45,35,45,55,65,50,50,45,45,45,25,25,30,109
Reginald Preciado,341,50,75,50,40,40,45,50,50,50,35,45,35,65,108
Vinnie Pasquantino,644,55,60,60,45,60,50,60,55,60,40,30,35,50,108
René Pinto,338,40,40,50,45,40,45,50,40,50,60,45,35,45,108
Bobby Dalbec,200,40,40,60,45,30,40,60,40,60,45,35,40,55,108
Austin Hendrick,620,45,55,60,55,30,45,60,45,65,55,55,45,60,108
Randy Arozarena,436,50,55,50,55,40,50,50,45,50,50,50,60,60,108
Nate Sammons,434,40,45,65,50,40,40,65,40,60,30,20,30,35,107
Jorge Polanco,587,50,55,55,50,55,45,60,50,55,65,60,50,60,107
Gleyber Torres,659,50,55,55,55,50,55,60,50,55,60,40,40,65,107
Freddie Freeman,642,65,55,55,60,55,55,50,70,55,40,25,30,60,107
Zach McKinstry,235,50,50,50,50,45,50,50,55,50,65,60,45,55,106
Rafael Devers,615,50,55,60,55,40,45,60,50,65,45,30,35,55,106
Franmil Reyes,237,45,35,65,60,30,45,65,45,65,40,25,25,35,105
Harrison Bader,570,45,55,55,55,45,50,55,45,55,50,65,50,65,105
Jordan Lawlar,522,55,55,45,50,45,60,45,55,45,60,60,55,65,105
Brooks Lee,452,45,45,40,50,55,45,35,45,40,55,40,45,70,105
Abraham Toro,434,55,60,50,65,55,60,55,55,50,55,45,35,60,105
Daniel Vogelbach,560,40,30,60,80,45,30,50,45,60,25,25,25,35,105
Yoan Moncada,609,50,60,45,65,40,50,40,50,45,50,55,30,60,105
Gavin Lux,501,55,50,50,65,45,50,45,55,50,55,40,40,65,104
Owen Miller,244,50,60,40,50,55,55,40,50,40,50,25,25,50,104
Brock Wilken,524,45,45,60,60,45,45,60,45,60,40,25,40,45,104
Joey Bart,483,50,55,65,40,35,55,65,50,65,40,25,30,40,104
Seth Beer,534,55,40,60,50,50,55,60,60,60,50,20,25,35,104
Nick Plummer,349,45,50,50,55,35,40,45,45,50,55,45,45,55,103
Nick Madrigal,677,55,45,35,55,80,60,35,55,35,70,45,45,55,103
Yoelqui Cespedes,501,50,55,50,40,40,50,50,50,50,65,45,55,70,103
Cody Bellinger,505,45,55,60,65,40,45,60,45,65,45,30,45,65,103
Kyle Stowers,352,55,60,60,70,45,55,60,60,60,50,50,40,50,103
Robert Hassell III,505,50,65,55,50,50,45,50,50,55,45,35,55,60,103
Gunnar Henderson,257,40,70,50,50,35,40,50,40,50,50,35,40,70,103
Oneil Cruz,666,50,55,60,45,45,45,60,50,60,55,50,60,65,102
Luis Arraez,520,65,50,30,55,80,60,30,65,30,50,50,25,60,102
Cristian Pache,374,40,45,50,50,40,40,50,40,50,55,55,50,60,102
Jeff McNeil,636,60,50,40,50,75,50,35,60,40,60,40,35,60,102
Alex Kirilloff,608,60,60,60,40,50,55,55,65,60,55,50,40,55,102
Ke'Bryan Hayes,648,60,80,45,55,50,65,45,60,45,55,45,35,65,102
Matt Vierling,504,45,55,55,50,50,50,55,45,55,55,55,60,70,102
Michael Conforto,559,50,45,50,60,50,45,45,55,50,45,40,40,60,102
Andy Pages,608,40,50,60,50,35,40,65,40,60,55,30,40,55,101
Nicky Lopez,416,65,45,25,45,75,65,25,70,25,60,65,50,65,101
Cole Tucker,410,45,50,35,60,45,45,35,45,35,60,50,45,70,101
José Miranda,609,55,60,55,45,70,60,55,55,55,55,35,40,45,100
Chris Taylor,588,45,50,50,50,40,50,50,45,50,60,55,35,65,100
Brandon Lowe,625,45,45,60,55,35,40,60,45,65,55,35,30,65,99
Francisco Mejía,461,60,60,50,45,55,55,45,60,50,50,40,25,45,99
Jordan Taylor,212,40,50,40,50,40,45,45,40,40,55,55,60,70,99
Brendan Rodgers,581,55,60,50,45,50,65,50,55,45,45,35,35,50,99
Ramon Rodriguez,294,45,40,50,40,60,50,50,45,50,50,35,25,40,99
Rowdy Tellez,481,50,50,60,50,45,45,60,50,65,45,25,35,60,99
Yohel Pozo,212,65,50,50,40,80,65,50,65,50,45,45,30,40,98
Michael Harris II,471,55,60,50,45,50,55,45,60,50,60,40,55,75,98
Cavan Biggio,269,40,35,55,75,35,40,50,45,55,75,50,35,65,98
Luis Rengifo,633,50,50,40,55,55,50,40,50,40,55,30,50,65,98
Bryan Ramos,271,45,50,60,55,45,45,60,45,60,55,30,35,65,97
Kevin McGonigle,257,65,70,40,30,50,55,40,65,40,45,45,50,55,97
Taylor Jones,559,45,50,55,55,45,50,55,45,50,40,25,35,40,97
Tyler Soderstrom,237,65,60,60,60,50,60,60,65,60,50,25,35,55,97
MJ Melendez,506,40,40,55,50,40,40,50,40,55,55,25,60,65,97
Andrew Velazquez,204,40,55,45,55,35,45,45,40,45,65,45,70,75,97
Enmanuel Terrero,209,60,55,35,60,60,55,35,60,35,50,50,55,55,96
Francisco Lindor,637,50,50,50,55,55,50,55,50,50,60,50,55,65,96
Alek Thomas,271,55,55,60,60,60,50,60,55,60,60,50,55,70,96
William Contreras,489,45,40,55,50,45,45,55,45,55,40,25,25,40,96
Jacob Stallings,458,45,50,45,55,50,50,45,45,45,50,50,35,35,96
Willson Contreras,327,40,35,45,55,35,40,45,40,45,45,30,30,45,96
Edwin Arroyo Jr.,512,40,45,35,45,40,40,35,40,35,60,50,60,60,95
Carter Bins,285,40,45,50,65,35,40,50,35,50,45,25,40,45,95
Yeison Santana,426,45,45,40,50,65,45,40,45,40,55,35,45,55,95
Kevin Kiermaier,448,45,50,35,45,50,45,35,45,35,55,50,60,65,95
Jonatan Clase,696,55,55,30,80,70,50,30,55,30,55,40,75,75,94
Nick Castellanos,539,60,60,55,45,50,60,55,55,50,55,40,45,40,94
Max Kepler,210,50,55,60,60,55,45,55,50,60,55,40,40,65,94
Nolan Gorman,583,45,45,60,45,45,45,60,45,60,40,35,35,50,94
Matt Chapman,596,35,55,55,55,40,40,55,35,55,40,35,45,40,94
Coby Mayo,628,50,55,60,50,45,50,60,50,60,55,40,40,60,93
Austin Meadows,335,45,60,55,55,50,40,50,45,55,55,50,40,60,93
Loidel Chapellí Jr.,622,50,45,60,60,60,50,60,50,60,50,40,40,70,93
Jack Suwinski,516,45,55,50,65,45,40,50,45,50,55,45,45,55,93
Nathaniel Lowe,617,45,45,55,65,45,40,55,45,60,40,25,30,30,93
Gabriel Arias,202,50,55,50,35,40,50,50,45,50,50,35,45,60,93
Teoscar Hernández,385,50,45,60,45,45,50,60,50,55,55,55,45,60,93
Brian Anderson,523,50,50,55,60,45,55,60,45,55,55,25,35,45,93
Keibert Ruiz,522,45,45,50,50,80,40,50,50,55,50,30,25,30,93
Xander Bogaerts,652,65,60,55,60,50,80,60,65,55,35,45,30,65,93
Jose Barrero,476,50,55,55,50,50,55,55,50,55,50,50,50,70,92
Jairo Pomares,604,55,55,70,35,40,55,70,55,70,50,30,30,50,92
Kyle Manzardo,514,60,60,55,40,55,60,55,65,55,45,30,25,50,92
Colin Moran,297,60,50,55,55,50,50,50,65,55,55,40,35,30,92
Adrian Del Castillo,420,45,55,55,45,35,40,50,45,55,40,45,35,35,92
Jose Altuve,613,60,55,55,50,65,65,55,60,55,65,60,30,55,92
Brandon Marsh,605,40,60,40,55,40,40,35,40,40,65,55,55,65,92
Jonathan India,440,50,55,55,60,40,55,55,50,55,50,45,35,65,91
Hunter Dozier,264,40,55,55,55,40,45,55,40,55,45,35,30,65,91
Will Smith,448,40,50,60,55,50,45,60,40,60,45,50,40,60,91
Ezequiel Tovar,570,45,50,45,30,65,50,45,45,45,55,40,55,70,91
Cristian Hernandez,571,50,55,55,40,30,50,55,45,55,40,35,55,55,91
Blaze Jordan,506,45,60,60,45,30,45,60,45,60,40,25,30,35,91
Oscar Colas,442,45,50,65,50,45,45,60,45,65,50,30,45,45,91
Giancarlo Stanton,361,50,35,60,55,40,55,65,45,60,40,50,30,55,90
Starling Marte,413,55,60,45,45,50,55,45,55,45,55,55,65,70,90
Christian Yelich,549,45,45,55,70,45,45,50,45,55,45,50,45,70,90
Carson Kelly,487,45,35,55,60,45,45,55,45,55,45,30,25,30,90
Luke Voit,274,40,40,60,55,40,45,60,40,60,45,35,35,40,90
Jordan Nwogu,506,40,60,50,55,45,45,55,40,50,50,50,60,60,90
Zach Daniels,601,40,60,60,50,35,40,60,40,60,50,50,70,70,89
Brandon Nimmo,375,50,50,35,65,50,45,35,50,35,55,55,40,55,89
Luis Durango,570,60,55,35,65,55,55,35,60,35,50,40,65,55,89
Daulton Varsho,414,45,40,45,55,50,40,45,45,45,40,30,50,70,89
Jose Salas,404,45,55,35,55,60,45,35,45,35,50,30,60,65,89
Joey Wiemer,203,40,45,50,55,40,40,50,40,50,40,45,55,70,89
Garrett Cooper,297,50,35,55,55,40,60,60,50,55,45,25,35,30,88
Abrahan Gutierrez,430,50,45,45,55,55,50,45,45,45,50,50,30,35,88
Myles Straw,681,50,45,20,55,55,55,20,50,20,50,55,50,65,88
Jorge Mateo,522,45,60,35,35,45,45,40,45,35,45,55,70,65,88
Jeremy Pena,535,45,45,50,45,40,45,50,45,50,60,50,45,70,88
Anthony Rizzo,661,45,35,55,60,55,45,50,50,55,45,55,30,65,88
Danny Jansen,417,40,50,50,55,45,40,55,40,50,50,30,35,45,87
Peyton Burdick,633,50,45,60,60,50,55,60,50,60,45,45,40,60,87
Trent Grisham,378,40,65,45,65,45,35,45,40,45,55,65,55,70,87
Victor Robles,559,40,60,35,55,45,40,40,40,35,60,55,50,70,87
Jarren Duran,348,50,45,45,40,50,45,45,50,45,45,40,65,70,87
Wander Franco,479,60,45,45,30,80,60,45,60,45,60,45,55,70,87
J.P. Crawford,338,45,50,25,60,55,45,25,50,25,50,60,25,60,86
Dasan Brown,209,50,50,40,50,55,50,40,50,40,55,50,75,65,86
J.T. Realmuto,508,45,55,50,55,45,45,50,45,50,45,45,40,65,86
Termarr Johnson,280,60,45,30,50,65,55,30,60,30,55,50,70,70,86
A.J. Vukovich,210,45,45,65,40,35,45,65,45,65,40,30,40,45,86
Tommy Edman,595,55,50,45,45,65,55,45,60,45,65,45,60,60,86
Alex Verdugo,604,55,45,40,50,65,45,40,55,45,55,40,40,65,86
Orlando Arcia,586,45,45,55,50,55,45,55,45,55,50,40,40,60,85
Cal Raleigh,482,40,55,55,50,40,40,55,40,55,40,30,40,45,85
Connor Scott,365,45,65,45,45,55,45,45,50,45,45,50,50,75,85
CJ Abrams,638,65,55,40,35,60,60,40,65,40,60,55,65,75,84
Pete Crow-Armstrong,588,45,50,40,50,45,45,40,45,40,55,45,45,65,84
Austin Riley,633,55,60,65,55,35,60,65,55,65,50,40,40,40,84
Josh Bell,463,45,50,55,60,50,45,60,45,55,30,25,30,45,83
Cal Mitchell,391,60,50,50,45,55,55,50,60,50,65,30,40,60,83
Austin Slater,546,45,55,50,55,45,45,55,40,50,55,20,55,70,83
Wilmer Flores,297,55,50,55,50,70,65,60,55,50,55,30,30,40,83
Austin Allen,300,55,55,50,30,50,50,50,55,50,50,40,25,30,83
Bryan Lavastida,488,60,50,45,50,55,60,50,60,45,50,45,60,60,83
Royce Lewis,553,40,45,35,40,50,40,35,40,35,60,55,65,65,82
Oscar Gonzalez,562,65,55,55,30,50,65,55,60,55,45,35,55,60,82
Isiah Kiner-Falefa,252,50,40,30,35,70,50,30,50,30,60,45,50,70,82
Manny Machado,639,55,50,55,50,55,60,50,55,55,60,60,35,65,81
Mike Zunino,463,30,35,65,50,30,35,65,30,65,40,35,25,35,81
Mallex Smith,223,45,60,30,50,45,40,30,45,30,60,55,75,75,81
Kevin Parada,269,50,55,55,40,50,50,55,50,55,45,25,40,40,80
Bryan De La Cruz,499,55,45,45,45,50,60,45,50,45,55,35,45,60,80
Nick Fortes,255,40,60,45,50,60,40,45,40,45,45,25,35,45,80
Marcus Semien,319,40,45,50,55,45,45,50,40,45,55,50,35,60,80
DJ LeMahieu,496,55,45,40,50,60,55,40,55,40,70,60,30,60,80
Alec Bohm,583,55,45,60,55,50,55,60,55,55,35,25,35,65,79
Sam Huff,387,45,35,60,45,30,45,60,40,60,55,45,40,45,79
Otto Lopez,265,60,50,40,50,55,60,40,60,40,60,55,50,70,79
Jo Adell,564,45,50,60,45,45,50,60,45,60,55,50,45,60,78
Ethan Murray,507,45,50,40,50,50,45,40,45,40,45,45,50,65,78
Josh VanMeter,446,45,60,55,65,45,40,55,45,55,50,20,40,65,78
Ian Happ,552,45,40,65,60,40,45,60,45,65,65,50,40,65,78
Ronaldo Hernandez,476,45,55,55,40,55,45,60,45,55,50,40,30,60,78
Elijah Green,520,50,45,65,45,35,55,65,50,65,55,55,70,65,77
Enrique Hernández,427,50,50,50,50,50,55,55,50,50,65,50,45,50,77
Trevor Story,632,45,55,55,60,50,50,55,45,50,50,50,65,65,77
Brennen Davis,358,40,45,45,55,35,40,45,40,45,40,35,35,65,77
Cooper Kinney,353,60,60,55,35,50,55,55,65,55,60,40,45,55,77
Kolten Wong,545,50,55,40,45,55,50,40,55,40,65,50,45,65,76
Nico Hoerner,527,55,35,25,55,65,55,25,55,25,70,55,50,75,76
Nick Ahmed,279,45,60,35,50,55,50,35,45,35,60,50,35,60,76
Orelvis Martinez,597,45,50,60,45,45,50,65,45,60,55,55,45,60,76
Bryson Stott,636,50,50,40,60,45,45,40,50,40,45,45,45,65,75
Jackson Holliday,324,55,55,40,50,50,50,40,55,40,50,40,55,55,75
Oswald Peraza,611,60,50,50,50,60,60,50,60,50,70,45,70,75,74
Lonnie White,554,45,65,55,45,35,50,55,45,55,45,35,65,65,74
Estiven Machado,331,45,55,40,50,60,45,35,45,45,50,30,50,60,74
Jeimer Candelario,557,50,65,45,50,50,45,45,50,45,50,35,45,40,74
Andrelton Simmons,240,55,40,30,45,80,55,30,50,30,45,45,40,70,74
Jose Pastrano,287,45,40,35,50,60,45,30,45,35,50,30,45,50,73
Jean Segura,602,50,40,35,50,65,50,35,50,35,65,60,40,60,73
Sean Murphy,464,40,50,55,50,45,40,55,40,55,45,35,30,30,73
Michael Toglia,509,45,60,65,50,45,45,60,50,65,45,45,40,65,72
James Rolle,686,50,55,65,50,50,45,65,55,65,50,20,25,35,72
Jose Iglesias,210,45,50,30,30,75,45,35,45,30,65,45,40,60,72
Travis Bazzana,231,60,60,35,55,50,55,35,65,35,50,20,50,65,72
Anthony Rendon,606,45,55,50,60,60,50,50,45,50,50,35,40,65,71
Taylor Trammell,502,35,45,50,75,35,35,50,35,55,50,60,50,60,71
Branden Boissiere,249,45,45,50,45,45,45,45,45,50,60,50,40,55,70
Luis Campusano,343,45,45,50,50,50,45,50,45,50,40,30,30,40,70
Cole Young,252,45,60,30,50,45,45,30,50,30,55,40,55,60,70
Nick Gonzales,556,55,60,50,50,50,60,50,55,50,55,20,45,65,70
Josh Lowe,403,45,55,55,50,40,45,55,50,55,55,50,65,80,70
George Valera,322,40,40,55,55,35,40,55,40,55,50,30,35,60,69
David Fletcher,332,55,50,25,35,80,55,25,55,25,70,40,40,65,69
Ryan McMahon,577,40,50,55,50,45,40,55,40,60,40,25,40,65,68
Steven Duggar,501,45,55,45,50,35,45,45,45,50,60,60,55,65,68
Griffin Conine,250,40,40,70,55,25,40,65,40,70,55,35,30,45,67
Payton Henry,259,45,45,55,45,40,45,55,45,55,50,45,35,40,67
Jorge Navarro,614,45,60,55,45,55,40,55,45,55,40,25,60,80,66
Amed Rosario,578,50,55,45,40,50,55,50,45,45,55,45,50,65,65
Chandler Simpson,685,55,35,25,50,80,55,25,60,25,60,30,70,80,65
Kevin Newman,249,55,45,30,35,80,55,35,55,30,60,45,45,60,65
Jose Rondon,563,40,35,60,50,45,45,60,40,55,55,60,50,60,65
Aeverson Arteaga,682,50,50,45,45,55,55,45,50,45,50,40,60,65,64
Allan Cerda,461,45,50,65,50,40,50,70,45,65,45,20,40,40,63
Liover Peguero,663,45,50,45,40,50,50,45,45,45,55,25,60,75,63
Ryan Vilade,248,60,60,50,45,55,60,50,60,50,55,40,50,65,62
Jason Vosler,243,40,45,55,60,35,35,50,40,55,50,50,30,35,62
Jose Ramos,219,55,60,55,45,50,60,55,55,55,55,35,45,50,61
Jhailyn Ortiz,245,45,50,65,50,40,45,65,45,65,35,50,40,55,60
Miguel Rojas,365,50,55,30,45,70,55,30,45,30,50,40,40,60,60
Mo Hampton Jr.,529,40,60,55,45,35,40,55,40,50,50,60,65,60,60
Trevor Hauver,312,45,40,50,65,35,40,45,45,50,60,35,35,45,60
Jeff Crapse,449,45,45,60,35,50,50,65,45,60,40,30,40,55,58
Ryan Kreidler,591,45,40,55,50,40,45,55,45,55,55,45,50,65,58
Alex De Jesus,340,40,55,55,55,35,40,55,40,55,55,40,35,45,58
Ryan McKenna,352,45,45,45,60,45,45,50,45,45,50,45,50,55,57
Brett Phillips,568,35,35,50,65,30,35,50,35,50,50,45,60,70,57
Nasim Nunez,665,40,35,20,50,45,40,20,40,20,60,45,65,60,57
Ozzie Albies,332,50,75,55,50,50,55,55,50,55,70,55,50,70,56
Nick Gordon,338,55,45,45,50,45,50,45,55,45,65,55,60,75,56
Manuel Margot,523,45,55,45,50,50,45,45,45,45,55,55,60,65,55
Mitch Haniger,296,45,40,55,50,45,45,55,45,60,50,50,40,65,54
Thairo Estrada,300,45,50,50,45,50,45,50,45,50,55,45,50,75,53
Michael A. Taylor,610,40,45,45,45,45,45,50,40,45,50,55,65,65,52
Anthony Volpe,557,40,45,40,45,45,40,40,40,40,70,45,65,75,51
Dansby Swanson,401,40,40,50,50,45,40,55,40,50,60,40,40,70,50
Jazz Chisholm Jr.,576,55,60,60,50,45,50,55,55,60,55,50,65,70,49
Eduardo Garcia,494,40,50,50,45,40,40,50,40,45,60,45,45,60,47
Tim Locastro,250,45,65,35,35,50,50,45,45,35,60,50,65,70,44
Trey Faltine,376,35,50,40,55,40,35,40,35,40,50,40,50,65,43
Andy Yerzy,222,35,35,60,65,45,35,60,35,60,45,30,40,35,43
Ryan Jeffers,200,35,40,55,55,35,35,55,35,50,40,25,25,40,41
Vladimir Guerrero Jr.,680,80,55,70,65,60,80,70,75,65,45,35,30,70,185
Kunihiro Yamashita,659,55,60,65,55,50,55,70,50,65,25,25,40,30,181
Aaron Judge,263,55,40,60,60,40,50,60,55,65,50,40,30,55,180
Trei Cruz,674,60,50,60,75,50,55,60,60,60,55,45,55,70,177
Juan Soto,618,80,55,65,80,60,80,60,80,65,55,40,30,70,167
Lency Delgado,677,50,55,75,60,45,55,75,50,70,50,35,40,60,161
Bobby Bradley,642,45,50,70,60,35,40,65,45,75,50,45,30,45,158
Gabriel Moreno,522,65,55,55,45,55,70,60,65,55,55,25,20,65,156
JT Schwartz,684,75,55,60,65,70,70,60,75,60,35,45,35,50,154
Garrett Callaghan,711,50,50,65,75,60,45,60,50,65,45,40,40,55,150
Trea Turner,612,80,55,55,45,55,80,55,75,55,55,55,65,70,148
Nolan Gorman,620,45,50,65,45,50,45,60,45,65,40,35,35,50,147
Spencer Torkelson,680,50,55,65,65,40,55,65,50,65,50,40,40,55,142
Diego Cartaya,365,55,55,60,50,45,55,60,50,60,60,35,30,45,142
Ronny Mauricio,631,60,55,55,70,60,55,55,60,55,60,45,35,70,139
Shohei Ohtani,660,55,60,70,65,40,50,65,60,70,60,55,55,65,139
Fernando Tatis Jr.,665,65,60,70,55,40,70,75,60,70,55,45,65,80,139
Zach McKinstry,343,45,50,50,55,45,45,50,45,50,65,60,40,55,139
Josh Ganci,578,55,55,65,50,40,45,60,60,70,30,20,25,20,138
Bobby Witt Jr.,602,70,55,60,50,50,75,60,70,60,55,50,75,80,138
Colton Cowser,673,70,65,55,50,55,65,50,75,55,40,25,45,55,137
Ronald Acuna Jr.,658,60,50,65,65,45,65,70,60,65,55,45,50,70,137
Colin Moran,671,65,50,50,55,50,55,50,65,55,55,35,35,30,136
Jhonny Piron,397,60,50,50,45,60,65,50,60,50,45,45,60,65,135
Isaiah Pinkney,235,45,50,60,65,60,50,60,45,60,45,25,35,40,135
Peyton Burdick,616,45,50,60,60,50,50,60,45,60,45,45,40,55,134
Max Clark,260,60,60,40,50,55,55,40,65,40,50,40,55,65,134
Nick Yorke,625,65,65,50,55,50,65,55,60,50,50,40,50,70,134
Bryce Harper,403,55,55,65,75,40,45,60,60,70,50,60,40,65,134
Yordan Alvarez,487,70,60,65,55,45,60,65,70,65,45,45,30,40,133
Adalberto Mondesi,626,50,65,50,35,40,55,55,50,50,60,60,75,75,133
Austin Hays,590,45,55,55,35,50,45,50,45,55,55,45,35,60,133
Luis Urias,662,60,65,50,60,50,65,55,60,50,60,50,25,65,132
Zach Neto,380,65,55,45,50,80,70,45,65,45,55,35,55,70,132
Carlos Rodriguez,632,75,50,50,65,80,70,50,75,50,65,40,55,65,132
Julio Rodriguez,587,70,70,65,55,45,70,65,70,65,55,40,80,80,132
Jose Barrero,650,55,50,50,50,50,60,50,55,50,55,50,50,70,131
Matt Olson,665,45,40,65,70,45,45,60,45,65,50,25,35,35,131
Triston Casas,658,55,50,65,60,50,50,65,55,65,45,25,30,55,131
Austin Hendrick,636,45,55,60,55,35,45,60,45,65,55,55,45,60,130
Dylan Crews,625,60,55,65,60,45,65,65,60,65,55,50,50,60,130
JuJu Stevens,651,60,40,60,60,55,65,65,60,60,45,35,50,65,130
Taylor Ward,631,60,60,60,65,50,65,60,60,60,45,25,40,60,130
Manny Machado,646,60,50,55,50,55,60,55,60,55,55,60,35,65,129
Mitch Haniger,262,45,45,55,50,45,45,55,50,55,50,50,40,60,128
Cristian Hernandez,624,50,60,60,45,40,55,60,50,55,40,25,50,60,128
Elijah Green,627,55,50,65,50,40,55,65,50,65,60,50,70,65,128
Ryan Vilade,213,60,60,50,45,60,60,50,60,50,55,40,50,70,128
Jimmy Herron,200,45,45,40,60,50,45,45,45,40,60,55,60,60,128
Vinnie Pasquantino,547,50,55,55,50,60,50,55,55,60,45,30,35,55,128
Jose Altuve,574,55,55,55,55,65,60,55,55,55,65,60,30,55,127
Dylan Carlson,676,55,65,60,60,50,50,55,60,60,50,35,55,70,126
Jordan Walker,506,55,55,70,55,45,55,70,55,70,55,50,40,75,126
Jose Ramirez,625,55,70,60,55,65,55,60,50,60,65,40,60,65,126
Cam Collier,382,60,55,55,50,50,55,55,65,55,35,25,45,50,126
Austin Riley,246,55,55,60,50,40,60,60,55,60,50,40,40,40,125
Adley Rutschman,490,55,45,55,60,50,55,55,55,55,40,40,30,35,124
Andrew Vaughn,651,60,60,60,55,50,65,60,60,60,50,30,30,35,124
